X,Y,objectid,feature_type,industry_id,station_name,station_owner,station_description,station_address,station_suburb,station_postcode,station_state,operational_status,spatial_confidence,gnaf_assignment_method,station_revised_date,gnaf_formatted_address,gnaf_address_detail_pid,gnaf_confidence,gnaf_suburb,gnaf_postcode,distance_to_gnaf
121.329854,-28.8884669999999,68,PETROL STATION,6145,LEONORA ,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,22 TOWER STREET,LEONORA,6438,WA,OPERATIONAL,1,GNAF ADDRESS MATCH,25/07/2011,22 TOWER STREET,GAWA_147044919,1,LEONORA,6438,38
121.48905,-30.77856,69,PETROL STATION,,SHELL BOULDER,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,26 DAVIS STREET,BOULDER,6432,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,26 DAVIS STREET,GAWA_147255785,1,BOULDER,6432,0
115.837737,-31.802758,70,PETROL STATION,,LIBERTY LANDSDALE,LIBERTY,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2 COWLE STREET,LANDSDALE,6065,WA,OPERATIONAL,1,GNAF ADDRESS MATCH,22/02/2022,2 COWLE STREET,GAWA_160673766,1,LANDSDALE,6065,6.9000001
121.890575,-33.8610659999999,71,PETROL STATION,,COLES EXPRESS ESPERANCE,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,25 ANDREW STREET,ESPERANCE,6450,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,25 ANDREW STREET,GAWA_149140735,1,ESPERANCE,6450,0.69999999
116.025962,-31.7746309999999,72,PETROL STATION,,COLES EXPRESS UPPER SWAN ROADHOUSE,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1333 GREAT NORTHERN HIGHWAY,UPPER SWAN,6069,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1333 GREAT NORTHERN HIGHWAY,GAWA_147066516,1,UPPER SWAN,6069,11.5
115.8097,-32.1093999999999,73,PETROL STATION,,CALTEX BIBRA LAKE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,5 COCOS DRIVE,BIBRA LAKE,6163,WA,OPERATIONAL,1,GNAF ADDRESS MATCH,22/02/2022,5 COCOS DRIVE,GAWA_147060540,1,BIBRA LAKE,6163,28.70000076
115.882115,-31.852953,74,PETROL STATION,,CALTEX NORTH MALAGA,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1896 BEACH ROAD,MALAGA,6090,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1896 BEACH ROAD,GAWA_146578713,1,MALAGA,6090,2.4000001
115.819083296,-31.862567047,75,PETROL STATION,55553,CALTEX BALCATTA,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,229 BALCATTA ROAD,BALCATTA,6021,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,229 BALCATTA ROAD,GAWA_148415492,1,BALCATTA,6021,8
116.952789,-34.96739,76,PETROL STATION,,AMPOL BOW BRIDGE,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1707 VALLEY OF THE GIANTS ROAD,BOW BRIDGE,6333,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,1707 VALLEY OF THE GIANTS ROAD,GAWA_162250956,2,BOW BRIDGE,6333,21.10000038
116.028679,-31.7708909999999,77,PETROL STATION,,PUMA UPPER SWAN,PUMA,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1383 GREAT NORTHERN HIGHWAY,UPPER SWAN,6069,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,22/02/2022,1383 GREAT NORTHERN HIGHWAY,GAWA_146542471,1,UPPER SWAN,6069,2.5
115.723149,-33.3396999999999,78,PETROL STATION,,AMPOL WATERLOO,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,14755 SOUTH WESTERN HIGHWAY,PICTON EAST,6229,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,14755 SOUTH WESTERN HIGHWAY,GAWA_161515434,1,PICTON EAST,6229,13.10000038
116.00631,-32.075862,79,PETROL STATION,,CALTEX GOSNELLS,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2347 ALBANY HIGHWAY,GOSNELLS,6110,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,2347 ALBANY HIGHWAY,GAWA_146825090,1,GOSNELLS,6110,0.2
115.808371,-31.782279,80,PETROL STATION,1839,BP WANNEROO,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,599 WANNEROO ROAD,WANNEROO,6065,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,599 WANNEROO ROAD,GAWA_146860702,1,WANNEROO,6065,11
115.826174,-31.7857539999999,81,PETROL STATION,,PUMA PEARSALL,PUMA,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,204 SHIRAZ BOULEVARD,PEARSALL,6065,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,22/02/2022,204 SHIRAZ BOULEVARD,GAWA_718486882,1,PEARSALL,6065,1.70000005
115.939633,-31.946289,82,PETROL STATION,,PUMA BELMONT,PUMA,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,33 BELVIDERE STREET,BELMONT,6104,WA,OPERATIONAL,1,GNAF ADDRESS MATCH,22/02/2022,33 BELVIDERE STREET,GAWA_148696827,1,BELMONT,6104,20.10000038
116.01183,-31.995465,83,PETROL STATION,,FASTFUEL 24/7,FASTFUEL 24/7,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,54 CUMBERLAND ROAD,FORRESTFIELD,6058,WA,OPERATIONAL,1,GNAF ADDRESS MATCH,22/02/2022,54 CUMBERLAND ROAD,GAWA_146733110,1,FORRESTFIELD,6058,7.19999981
115.968786,-31.8510889999999,84,PETROL STATION,,PUMA DAYTON,PUMA,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,8 REPTON STREET,DAYTON,6055,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,22/02/2022,8 REPTON STREET,GAWA_720046451,1,DAYTON,6055,47.90000153
117.522637,-35.0133299999999,85,PETROL STATION,2407,YOUNG SIDING GENERAL STORE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,19 STATION STREET,YOUNGS SIDING,6330,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,19 STATION STREET,GAWA_146992966,2,YOUNGS SIDING,6330,0
115.969142,-31.7808679999999,86,PETROL STATION,,WOOLWORTHS CALTEX ELLENBROOK,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,7 LOUISA GROVE,ELLENBROOK,6069,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,7 LOUISA GROVE,GAWA_147190480,2,ELLENBROOK,6069,65.90000153
115.830941,-31.87254,87,PETROL STATION,,CALTEX WOOLWORTHS NORTHLANDS,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,393 WANNEROO ROAD,BALCATTA,6021,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,393 WANNEROO ROAD,GAWA_146601931,1,BALCATTA,6021,1
116.383656,-33.829584,88,PETROL STATION,,INDEPENDENT BOYUP BROOK,INDEPENDENT FUEL SUPPLIES,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,33 ABEL STREET,BOYUP BROOK,6244,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,33 ABEL STREET,GAWA_146959577,1,BOYUP BROOK,6244,11.39999962
115.96699,-31.77852,89,PETROL STATION,,UNITED ELLENBROOK,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,3 LOCKE LANE,ELLENBROOK,6069,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,22/02/2022,3 LOCKE LANE,GAWA_161992739,1,ELLENBROOK,6069,10.39999962
115.661386,-32.581111,90,PETROL STATION,,CALTEX FALCON,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2 BAROY STREET,FALCON,6210,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,2 BAROY STREET,GAWA_162637231,2,FALCON,6210,1.10000002
115.969456,-32.137312,91,PETROL STATION,,BP FORRESTDALE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2 ALEX WOOD DRIVE,FORRESTDALE,6112,WA,OPERATIONAL,1,GNAF ADDRESS MATCH,22/02/2022,2 ALEX WOOD DRIVE,GAWA_163045607,0,FORRESTDALE,6112,13.19999981
117.943591,-34.9491859999999,92,PETROL STATION,,LOWER KING ,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,629 LOWER KING ROAD,LOWER KING,6330,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,629 LOWER KING ROAD,GAWA_147865164,1,LOWER KING,6330,21.89999962
115.743091,-32.291686,93,PETROL STATION,,7-ELEVEN ROCKINGHAM CENTRAL,7-ELEVEN,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2 SEPIA COURT,ROCKINGHAM,6168,WA,OPERATIONAL,1,GNAF ADDRESS MATCH,22/02/2022,2 SEPIA COURT,GAWA_147110307,0,ROCKINGHAM,6168,60.79999924
117.863133,-30.8109929999999,94,PETROL STATION,6909,BENCUBBIN,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,55 BROWN STREET,BENCUBBIN,6477,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,55 BROWN STREET,GAWA_160793482,1,BENCUBBIN,6477,7.5999999
115.822932,-33.570712,95,PETROL STATION,6438,BP DONNYBROOK,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,15 SOUTH WESTERN HIGHWAY,DONNYBROOK,6239,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,15 SOUTH WESTERN HIGHWAY,GAWA_161581660,1,DONNYBROOK,6239,5.0999999
115.988733,-32.045398,96,PETROL STATION,,NIGHTOWL SHELL MADDINGTON,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 DAVISON STREET,MADDINGTON,6109,WA,OPERATIONAL,1,GNAF ADDRESS MATCH,22/02/2022,1 DAVISON STREET,GAWA_146810005,1,MADDINGTON,6109,15.80000019
115.925077,-31.9417759999999,97,PETROL STATION,,7-ELEVEN ASCOT,7-ELEVEN,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,194 GREAT EASTERN HIGHWAY,ASCOT,6104,WA,OPERATIONAL,1,GNAF ADDRESS MATCH,22/02/2022,194 GREAT EASTERN HIGHWAY,GAWA_718674848,1,ASCOT,6104,9.10000038
115.806097258,-31.9049084169999,98,PETROL STATION,,OSBORNE PARK,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,479 SCARBOROUGH BEACH ROAD,OSBORNE PARK,6017,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,479 SCARBOROUGH BEACH ROAD,GAWA_146615982,1,OSBORNE PARK,6017,12.5
115.728124,-33.483467,99,PETROL STATION,,CALTEX BOYANUP,GULL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,9 SOUTH WESTERN HIGHWAY,BOYANUP,6237,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,9 SOUTH WESTERN HIGHWAY,GAWA_161581562,1,BOYANUP,6237,10.80000019
118.606242,-20.311595,100,PETROL STATION,,COLES EXPRESS PORT HEDLAND,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,LOT 2065 WILSON STREET,PORT HEDLAND,6721,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,LOT 2065 WILSON STREET,GAWA_162815322,0,PORT HEDLAND,6721,21.29999924
115.761802,-32.348147,101,PETROL STATION,6255,BP CONNECT PALM SPRINGS,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,214 WARNBRO SOUND AVENUE,WARNBRO,6169,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,214 WARNBRO SOUND AVENUE,GAWA_147107336,1,WARNBRO,6169,0.80000001
115.932367,-31.9052829999999,102,PETROL STATION,,UNITED BASSENDEAN,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,335 COLLIER ROAD,BASSENDEAN,6054,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,22/02/2022,335 COLLIER ROAD,GAWA_147347129,0,BASSENDEAN,6054,18.29999924
115.880132902,-31.92578244,103,PETROL STATION,,MOUNT LAWLEY,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,791 BEAUFORT STREET,MOUNT LAWLEY,6050,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,791 BEAUFORT STREET,GAWA_146631771,2,MOUNT LAWLEY,6050,5.80000019
121.488479,-30.783375,104,PETROL STATION,2508,BP BOULDER TRADING POST,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,70 PIESSE STREET,BOULDER,6432,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,70 PIESSE STREET,GAWA_147028456,1,BOULDER,6432,9.39999962
116.006734,-32.308753,105,PETROL STATION,,SHELL JARRAHDALE,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2 JARRAHDALE ROAD,JARRAHDALE,6124,WA,OPERATIONAL,1,GNAF ADDRESS MATCH,22/02/2022,2 JARRAHDALE ROAD,GAWA_161554528,1,JARRAHDALE,6124,39.40000153
115.758812,-32.328947,106,PETROL STATION,,CALTEX WOOLWORTHS WARNBRO,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2 BRISTOL STREET,WARNBRO,6169,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,2 BRISTOL STREET,GAWA_147254955,1,WARNBRO,6169,1.10000002
115.922099,-32.146852,107,PETROL STATION,,VIBE PIARA WATERS,VIBE,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,390 NICHOLSON ROAD,PIARA WATERS,6112,WA,OPERATIONAL,1,GNAF ADDRESS MATCH,22/02/2022,390 NICHOLSON ROAD,GAWA_162643729,1,PIARA WATERS,6112,5.0999999
115.974144,-32.14267,108,PETROL STATION,,PUMA RANFORD,PUMA,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,4 REMISKO DRIVE,FORRESTDALE,6112,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,22/02/2022,4 REMISKO DRIVE,GAWA_718653150,0,FORRESTDALE,6112,25
115.820446,-31.821856,109,PETROL STATION,,WOOLWORTHS CALTEX GREENWOOD,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,37 CANHAM WAY,GREENWOOD,6024,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,37 CANHAM WAY,GAWA_146574113,1,GREENWOOD,6024,0.89999998
115.641653,-33.3929249999999,110,PETROL STATION,,CALTEX GELORUP,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,39 BUSSELL HIGHWAY,GELORUP,6230,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,39 BUSSELL HIGHWAY,GAWA_146975246,1,GELORUP,6230,9.19999981
115.871649,-31.8965969999999,111,PETROL STATION,,WOOLWORTHS CALTEX DIANELLA,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,360 GRAND PROMENADE,DIANELLA,6059,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,360 GRAND PROMENADE,GAWA_146591507,1,DIANELLA,6059,20.79999924
116.000044,-31.9906329999999,112,PETROL STATION,1828,BP HARTFIELD,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,155 HALE ROAD,FORRESTFIELD,6058,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,155 HALE ROAD,GAWA_148553999,1,FORRESTFIELD,6058,4
115.344263,-33.6525139999999,113,PETROL STATION,1876,BP BUSSELTON,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,26 ALBERT STREET,BUSSELTON,6280,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,26 ALBERT STREET,GAWA_146953869,1,BUSSELTON,6280,1.39999998
115.767278,-31.9836079999999,114,PETROL STATION,,UNITED SWANBOURNE,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2 SERVETUS STREET,SWANBOURNE,6010,WA,OPERATIONAL,1,GNAF ADDRESS MATCH,22/02/2022,2 SERVETUS STREET,GAWA_147221673,1,SWANBOURNE,6010,7.69999981
115.83277,-32.3092809999999,115,PETROL STATION,,BP BALDIVIS SOUTHBOUND TRAVEL CENTRE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,LOT 192 LEARY ROAD,BALDIVIS,6171,WA,OPERATIONAL,1,GNAF ADDRESS MATCH,22/02/2022,LOT 192 LEARY ROAD,GAWA_718298060,1,BALDIVIS,6171,15.39999962
115.807471,-32.116954,116,PETROL STATION,,COLES EXPRESS BIBRA LAKE,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 TIMBERYARD WAY,BIBRA LAKE,6163,WA,OPERATIONAL,1,GNAF ADDRESS MATCH,22/02/2022,1 TIMBERYARD WAY,GAWA_162872394,1,BIBRA LAKE,6163,11.80000019
115.992146,-31.938206,117,PETROL STATION,,SHELL HIGH WYCOMBE,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1100 ABERNETHY ROAD,HIGH WYCOMBE,6057,WA,OPERATIONAL,1,GNAF ADDRESS MATCH,22/02/2022,1100 ABERNETHY ROAD,GAWA_147341784,1,HIGH WYCOMBE,6057,13
121.330444,-28.88478,118,PETROL STATION,,COLES EXPRESS LEONORA,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,54 TOWER STREET,LEONORA,6438,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,54 TOWER STREET,GAWA_147085728,0,LEONORA,6438,0.40000001
115.689474,-32.560213,119,PETROL STATION,,CALTEX ERSKINE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,112 OAKLEIGH DRIVE,ERSKINE,6210,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,112 OAKLEIGH DRIVE,GAWA_162579742,1,ERSKINE,6210,5.30000019
115.835741,-31.8049339999999,120,PETROL STATION,,7-ELEVEN LANDSDALE,7-ELEVEN,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,8 MULLINGAR WAY,LANDSDALE,6065,WA,OPERATIONAL,1,GNAF ADDRESS MATCH,22/02/2022,8 MULLINGAR WAY,GAWA_719039263,1,LANDSDALE,6065,8.5
114.956364,-29.253251,121,PETROL STATION,,CALTEX DONGARA,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,30215 BRAND HIGHWAY,DONGARA,6525,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,30215 BRAND HIGHWAY,GAWA_161999898,2,DONGARA,6525,12.30000019
115.806524504,-32.260010956,122,PETROL STATION,,LEDA,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2 FEILMAN DRIVE,LEDA,6170,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,2 FEILMAN DRIVE,GAWA_147056050,2,LEDA,6170,4.19999981
116.001834,-32.1581679999999,123,PETROL STATION,,VIBE ARMADALE,VIBE,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,126 FORREST ROAD,ARMADALE,6112,WA,OPERATIONAL,1,GNAF ADDRESS MATCH,22/02/2022,126 FORREST ROAD,GAWA_146826305,1,ARMADALE,6112,9.10000038
115.877089,-31.93816,124,PETROL STATION,,COLES EXPRESS HIGHGATE,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,3 GUILDFORD ROAD,MOUNT LAWLEY,6050,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,3 GUILDFORD ROAD,GAWA_162567970,0,MOUNT LAWLEY,6050,8.10000038
115.858407,-31.8418619999999,125,PETROL STATION,5583,BP KOONDOOLA,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,28 KOONDOOLA AVENUE,KOONDOOLA,6064,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,28 KOONDOOLA AVENUE,GAWA_147277338,0,KOONDOOLA,6064,0.69999999
116.009241,-30.641048,126,PETROL STATION,,AMPOL MOORA,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,96 GARDINER STREET,MOORA,6510,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,96 GARDINER STREET,GAWA_146988449,1,MOORA,6510,17.39999962
116.714917,-30.890388,127,PETROL STATION,,INDEPENDENT WONGAN HILLS,INDEPENDENT FUEL SUPPLIES,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,244 WONGAN ROAD,WONGAN HILLS,6603,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,244 WONGAN ROAD,GAWA_147064326,2,WONGAN HILLS,6603,7.5
115.829036,-31.834462,128,PETROL STATION,,COLES EXPRESS GIRRAWHEEN,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,60 MARANGAROO DRIVE,GIRRAWHEEN,6064,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,60 MARANGAROO DRIVE,GAWA_147297897,1,GIRRAWHEEN,6064,0.40000001
118.219671,-34.2525649999999,129,PETROL STATION,,INDEPENDENT AMELUP,INDEPENDENT FUEL SUPPLIES,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,9522 CHESTER PASS ROAD,AMELUP,6338,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,9522 CHESTER PASS ROAD,GAWA_162276440,2,AMELUP,6338,24.60000038
115.852478,-31.791963,130,PETROL STATION,,COLES EXPRESS WANGARA,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 NICHE PARADE,WANGARA,6065,WA,OPERATIONAL,1,GNAF ADDRESS MATCH,22/02/2022,1 NICHE PARADE,GAWA_718630036,1,WANGARA,6065,25.60000038
117.176686,-32.9331119999999,131,PETROL STATION,,SHELL RIVER ROOSTER,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,44 EGERTON STREET,NARROGIN,6312,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,44 EGERTON STREET,GAWA_146994152,2,NARROGIN,6312,0.60000002
115.789182,-31.772036,132,PETROL STATION,,BETTER CHOICE EDGEWATER,BETTER CHOICE,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,21 EDGEWATER DRIVE,EDGEWATER,6027,WA,OPERATIONAL,1,GNAF ADDRESS MATCH,22/02/2022,21 EDGEWATER DRIVE,GAWA_146863835,1,EDGEWATER,6027,12.80000019
117.342267,-33.309626,133,PETROL STATION,1266,BP WAGIN,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,20 TUDHOE STREET,WAGIN,6315,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,20 TUDHOE STREET,GAWA_149058914,1,WAGIN,6315,5.30000019
115.783408,-31.7197439999999,134,PETROL STATION,,UNITED TAPPING,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1369 WANNEROO ROAD,WANNEROO,6065,WA,OPERATIONAL,1,GNAF ADDRESS MATCH,22/02/2022,1369 WANNEROO ROAD,GAWA_146537404,0,WANNEROO,6065,87.19999695
115.896159,-31.985588,135,PETROL STATION,,COLES EXPRESS VICTORIA PARK,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,66 KENT STREET,EAST VICTORIA PARK,6101,WA,OPERATIONAL,5,GNAF ADDRESS MATCH,25/07/2011,66 KENT STREET,GAWA_146640761,0,EAST VICTORIA PARK,6101,0.2
